Ses01F_script01_3_M034	xxx	Driving my new car and seeing a new refrigerator.	1.6667	 3.0000	 3.3333
Ses01F_script01_3_M035	xxx	I mean...You can't take those things out of a war. when you drive that car and you see that new refrigerator, you have to know that it came out of the love that a man can have for another man.	2.3333	 3.6667	 3.6667
Ses01F_script01_3_M036	sad	And I didn't want any of it. I guess that included you.	2.0000	 2.6667	 2.3333
Ses01F_script01_3_M037	neu	I just want you to know Annie.	2.3333	 2.3333	 2.3333
Ses01F_script01_3_M038	xxx	Annie, Annie.  I am going to make a fortune for you.	4.0000	 3.0000	 3.0000
Ses01F_script02_1_F000	neu	Fine.	2.5000	 2.0000	 2.0000
Ses01F_script02_1_F001	fru	[BREATHING]	2.5000	 2.0000	 2.5000
Ses01F_script02_1_F002	xxx	What?	2.0000	 2.0000	 2.5000
Ses01F_script02_1_F003	sur	What flashlight?	2.5000	 3.0000	 3.0000
Ses01F_script02_1_F004	neu	That's not your flashlight.	2.0000	 3.0000	 3.0000
Ses01F_script02_1_F005	xxx	It's ours; it's my flashlight too.	2.0000	 3.5000	 3.0000
Ses01F_script02_1_F006	ang	You keep saying my flashlight like it's just yours.	2.0000	 3.5000	 3.0000
Ses01F_script02_1_F007	ang	How's that supposed to make me feel?	2.0000	 3.5000	 2.5000
Ses01F_script02_1_F008	neu	Yeah.	2.5000	 1.5000	 3.0000
Ses01F_script02_1_F009	hap	[LAUGHTER]	4.0000	 2.5000	 2.0000
Ses01F_script02_1_F010	sad	I'm cold.	2.0000	 2.0000	 2.5000
Ses01F_script02_1_F011	xxx	It's after eleven, let's go.	2.0000	 2.0000	 2.5000
Ses01F_script02_1_F012	xxx	There is no point.	2.5000	 3.0000	 2.5000
Ses01F_script02_1_F013	xxx	That's my point.	2.5000	 3.5000	 3.0000
Ses01F_script02_1_F014	fru	Well, then let's go.	2.5000	 2.5000	 2.5000
Ses01F_script02_1_F015	neu	Not particularly.	2.5000	 1.5000	 2.5000
Ses01F_script02_1_F016	xxx	I just don't.  It's stupid.	2.0000	 1.5000	 2.0000
Ses01F_script02_1_F017	fru	Pass what up?  I mean these fish swim out of the ocean, they flop around on the beach, they swim away and then they die.	2.0000	 3.5000	 3.5000
Ses01F_script02_1_F018	xxx	I don't see why you're so excited; this isn't a freaking moon landing we are talking about.  It's fish.  It's a fish nobody even eats.	2.5000	 2.0000	 3.0000
Ses01F_script02_1_F019	fru	Oh Augie	2.0000	 2.0000	 3.0000
Ses01F_script02_1_F020	xxx	I'm just not.	2.5000	 1.5000	 2.0000
Ses01F_script02_1_F021	fru	Yeah.	2.5000	 2.0000	 3.0000
Ses01F_script02_1_F022	xxx	Last time, you'll also remember, we got our shoes wet, I got sand in my panties, you got a sore throat and we got into a big fight and we did not see the grunions.	2.5000	 3.0000	 3.0000
Ses01F_script02_1_F023	fru	Hmm.  We didn't see them the year before either.	2.5000	 2.5000	 3.5000
Ses01F_script02_1_F024	neu	That's the wind.	2.5000	 1.5000	 2.5000
Ses01F_script02_1_F025	neu	About what?	2.5000	 1.5000	 2.0000
Ses01F_script02_1_M000	xxx	What time is it?  I think it's supposed to run around midnight, right?  God, this is great, isn't it, Carla?  Look at this night we got here, huh.	4.5000	 3.5000	 2.5000
Ses01F_script02_1_M001	xxx	Actually I want to get a little further up the coast, get away from all like the lights and the people, but...  How are you doing?	4.0000	 3.0000	 2.5000
Ses01F_script02_1_M002	exc	Okay.  Is that, is that--	3.5000	 4.5000	 2.5000
Ses01F_script02_1_M003	xxx	No.  That's just foam.  I don't know.  I can't tell.	2.5000	 2.5000	 1.5000
Ses01F_script02_1_M004	xxx	I don't know, probably if you can't tell, though, it's probably not them, right?  It's probably going to be like this unmistakable thing, right?	4.5000	 3.0000	 2.5000
Ses01F_script02_1_M005	xxx	Oh no.  you know what I forgot?	3.0000	 4.0000	 2.5000
Ses01F_script02_1_M006	xxx	My flashlight.  God, how could I be so stupid?  I can't believe I forgot my flashlight.	2.0000	 2.5000	 2.5000
Ses01F_script02_1_M007	neu	The flashlight, the silver one.  There's only one, isn't there?	3.0000	 2.5000	 2.5000
Ses01F_script02_1_M008	neu	Whose is it?	3.0000	 2.0000	 2.0000
Ses01F_script02_1_M009	neu	Oh...well. Yeah, of course.	2.5000	 2.0000	 2.0000
Ses01F_script02_1_M010	neu	No.	3.0000	 3.5000	 1.5000
Ses01F_script02_1_M011	neu	Of course, our flashlight.  What's yours is mine.  Me flashlight es su flashlight.	2.5000	 2.0000	 2.0000
Ses01F_script02_1_M012	fru	Naturally.  God, how could we not think to bring it?  I hope the moon stays out, though.	3.5000	 3.0000	 2.5000
Ses01F_script02_1_M013	neu	Do they always run during a full moon?  I don't remember.  Was it full last year?	3.0000	 3.0000	 2.0000
Ses01F_script02_1_M014	neu	Huh.  Are you cold?  Do you want my jacket?  No?  you know, we should have brought the blanket?  Our blanket.	3.5000	 3.0000	 2.0000
Ses01F_script02_1_M015	neu	Aw.  Do you know, I should have brought a six pack, too.  A six pack, that would be just the ticket right about now.  Huh?	3.5000	 3.0000	 2.5000
Ses01F_script02_1_M016	exc	God, I'm so excited, I'm like a kid.  I can't believe I got out of the house with my fly zipped up.	4.0000	 4.0000	 2.5000
Ses01F_script02_1_M017	xxx	I wonder if they can hear me talk or like feel the vibrations in the sand when we move around.	4.0000	 2.5000	 2.0000
Ses01F_script02_1_M018	fru	Do you want my jacket?	3.5000	 3.0000	 2.5000
Ses01F_script02_1_M019	xxx	What?  We just got here.  What's the point of coming all the way down here if we just turn around and go home?	3.0000	 3.5000	 2.0000
Ses01F_script02_1_M020	neu	Right.	4.0000	 3.0000	 2.5000
Ses01F_script02_1_M021	neu	Wait, that's my point, too.	3.0000	 2.0000	 2.5000
Ses01F_script02_1_M022	fru	No, no.  Okay.  That's not my point.  My point is there is no point in coming down here if we just turn around and go home.  Don't you want to see it?	3.0000	 3.0000	 3.0000
Ses01F_script02_1_M023	neu	Why not?	2.5000	 2.0000	 1.5000
Ses01F_script02_1_M024	neu	Honey, this is like a natural phenomenon. I mean... People in Kansas would have to get plane reservations and get hotel rooms to see this.  It's just forty minutes away for us; it's too good to pass up.	3.0000	 3.0000	 2.5000
Ses01F_script02_1_M025	neu	Yeah.  But this..this moment on the beach is like the highlight of their little lives.  All that flopping around is laying eggs or what to do - spawning or mating or whatever.	3.0000	 3.0000	 2.5000
Ses01F_script02_1_M026	neu	This is a big night for these little guys.  It's like life's last orgy.	3.5000	 3.0000	 3.0000
Ses01F_script02_1_M027	fru	Yeah they do.	3.0000	 3.0000	 2.5000
Ses01F_script02_1_M028	xxx	okay... well, Whatever.  But it's a fish who do something no other fish do.  It's like those swallows returning to Capistrano or like those lemmings that throw themselves off the cliffs.	3.5000	 3.0000	 2.5000
Ses01F_script02_1_M029	neu	There's like mystery here, there's magic.  It's like a little bit of the unexplainable.  I just can't see how you're not interested.	3.5000	 3.0000	 2.5000
Ses01F_script02_1_M030	sur	For real?	3.0000	 3.5000	 2.0000
Ses01F_script02_1_M031	neu	God, I don't get it.  you know the first time we came here, you said it was the best night of your life?	3.5000	 3.0000	 2.0000
Ses01F_script02_1_M032	neu	And last year, I remember distinctly you said, you were so excited to get here that you don't remember you stubbed your toe until we were in the car.	3.0000	 2.5000	 2.0000
Ses01F_script02_1_M033	neu	Ahh...we weren't in a good spot.	3.5000	 2.5000	 3.0000
Ses01F_script02_1_M034	neu	We just weren't in a good spot.  I'm telling you, this is a much better spot.  I have instincts for these things.	3.0000	 2.5000	 3.0000
Ses01F_script02_1_M035	exc	Look there, see?  What's that?  No, that's - that's just seaweed.	3.0000	 4.0000	 2.5000
Ses01F_script02_1_M036	hap	God, this is great.  Think about this.  I know you are not interested, but just think about this.	3.5000	 3.5000	 2.5000
Ses01F_script02_1_M037	xxx	Right now out there, there is this mass of silver fish and it's heading this way.  No one sent them an invitation, no one told them, no one even gave them a map.	4.0000	 3.5000	 2.5000
Ses01F_script02_1_M038	exc	Just all at once, they turned and they formed this line as long as the California coast.  And some instinctual little firecracker went off in their bodies and they all just turned as one and started swimming.	3.5000	 3.5000	 2.5000
Ses01F_script02_1_M039	xxx	They are swimming right now.  They are swimming as if that is the only thing that matters to them.	3.0000	 3.5000	 2.5000
Ses01F_script02_1_M040	exc	It's single mindedness with no mind.  It is urgency that is just pure urge.	3.0000	 3.5000	 2.5000
Ses01F_script02_1_M041	xxx	And they are swimming right now to this very point where we stand for this huge celebration of sex and death.	3.0000	 3.5000	 2.5000
Ses01F_script02_1_M042	xxx	Oh look.  I'm giving myself goose bumps, my hairs are standing up on my arm.	4.0000	 3.0000	 2.5000
Ses01F_script02_1_M043	hap	So what do you think?	4.0000	 3.0000	 2.0000
Ses01F_script02_1_M044	hap	About all of that, about all I was talking about.	4.0000	 2.0000	 1.5000
Ses01F_script02_2_F000	neu	That's the wind.	3.0000	 1.5000	 2.5000
Ses01F_script02_2_F001	neu	About what?	2.5000	 2.0000	 3.0000
Ses01F_script02_2_F002	xxx	I think it's ridiculous.	2.5000	 2.5000	 2.5000
Ses01F_script02_2_F003	xxx	It's PR! Somebody sold you a bunch of crap that there is this wonderful thing that is going to happen tonight on the beach.	2.5000	 3.5000	 3.5000
Ses01F_script02_2_F004	xxx	Everybody's told the same story.  It keeps us coming back for more, it keeps us excited.  We keep thinking that life is going start at any minute if we can just find the right spot, get in on the action.	2.5000	 3.5000	 2.5000
Ses01F_script02_2_F005	xxx	I'm sorry, it's just fish to me.	2.5000	 2.5000	 3.0000
Ses01F_script02_2_F006	ang	Don't ask me that.  I hate it when you ask me that, you always ask me that.  It's insulting.	1.5000	 4.5000	 4.0000
Ses01F_script02_2_F007	fru	We just have different ideas of what this night is supposed to look like.	1.5000	 3.5000	 3.0000
Ses01F_script02_2_F008	ang	For God- Grow up, Augie.  The fish are not going to arrive.	1.5000	 3.0000	 3.5000
Ses01F_script02_2_F009	ang	Because they never do.  Have they...Have they ever?	2.0000	 4.0000	 4.0000
Ses01F_script02_2_F010	ang	Twice is every time we have tried; that's ever.	2.0000	 3.5000	 3.5000
Ses01F_script02_2_F011	xxx	No they won't.  It's like waiting for Santa Claus.	2.0000	 4.0000	 3.0000
Ses01F_script02_2_F012	fru	I feel like my whole life is going to be spent standing on this beach with my eyes wide open and my hands clasped expectantly waiting for fish to show up.  And the fish never show up.	1.5000	 4.0000	 3.5000
Ses01F_script02_2_F013	fru	You don't understand anything I am saying.	1.5000	 1.5000	 2.5000
Ses01F_script02_2_F014	xxx	I did want to see it, I still do, I always do.  I just...	2.0000	 3.0000	 2.5000
Ses01F_script02_2_F015	sad	I feel like I'm always just standing here waiting.  I feel like this night is going to be the night, but it never is.	1.5000	 2.5000	 2.5000
Ses01F_script02_2_F016	ang	For God's sake, this is not about fish.	1.5000	 4.5000	 4.0000
Ses01F_script02_2_F017	neu	Do you remember the first year we came here?  It was like four years after we got married.	2.5000	 2.0000	 2.0000
Ses01F_script02_2_F018	xxx	We thought I was pregnant, we got a bottle of champagne, we had no glasses.  We took off our shoes and you asked me to dance.	2.5000	 2.0000	 2.5000
Ses01F_script02_2_F019	hap	You whispered the sweetest, most intimate things to me right into my ear so I could feel them as much as hear them.  And I remember thinking, this is it.  You know, finally, I am as happy as I'm supposed to be.	3.0000	 2.5000	 2.5000
Ses01F_script02_2_F020	xxx	Drinking champagne from the bottle,	3.5000	 2.5000	 2.0000
Ses01F_script02_2_F021	fru	dancing barefoot in the sand.	3.5000	 2.5000	 2.0000
Ses01F_script02_2_F022	sad	I'd rather not remember some things.  I'd rather not hope for some things.	2.0000	 1.5000	 2.5000
Ses01F_script02_2_F023	neu	No.	2.0000	 1.5000	 2.5000
Ses01F_script02_2_F024	xxx	No.	4.0000	 2.0000	 2.0000
Ses01F_script02_2_F025	fru	No, no. Nothing.	4.0000	 2.0000	 2.5000
Ses01F_script02_2_F026	neu	No.	4.0000	 1.5000	 3.0000
Ses01F_script02_2_F027	fru	No.	2.5000	 2.0000	 2.5000
Ses01F_script02_2_F028	xxx	I just want something to turn out like I expected it to.	2.5000	 2.5000	 2.5000
Ses01F_script02_2_F029	fru	[BREATHING]	2.0000	 3.0000	 2.5000
Ses01F_script02_2_F030	fru	This? What is this?  This is nothing.  This isn't even anything.	2.0000	 3.0000	 3.0000
Ses01F_script02_2_F031	xxx	Sure.  This is standing on the beach waiting.  This is fighting.	2.5000	 3.0000	 2.5000
Ses01F_script02_2_F032	fru	I mean this is a lot of things, but it's just...	2.5000	 3.0000	 2.5000
Ses01F_script02_2_F033	fru	Do you understand what I am saying?	2.5000	 2.5000	 2.0000
Ses01F_script02_2_F034	sad	I know you are Augie, I know.	2.5000	 2.0000	 2.0000
Ses01F_script02_2_F035	sad	I know you meant this to be special, I know that you wanted it to be right, but I just can't help thinking that, I can't help wishing that I was somewhere else.	2.0000	 2.5000	 2.0000
Ses01F_script02_2_F036	sad	I didn't say that.	2.5000	 2.5000	 1.5000
Ses01F_script02_2_F037	sur	Don't be ridiculous.  Anything that- anything I am doing, I'd rather be doing it with you.	2.0000	 3.5000	 3.0000
Ses01F_script02_2_F038	sur	Yeah.  Don't you know that?	2.5000	 3.5000	 2.5000
Ses01F_script02_2_F039	xxx	For Heaven's sake Augie.	2.0000	 3.5000	 2.5000
Ses01F_script02_2_F040	sad	You're the one who probably wishes he was with somebody else.  Somebody who doesn't take things so seriously, who could enjoy herself.	2.0000	 1.5000	 2.0000
Ses01F_script02_2_F041	neu	So maybe we are in the wrong spot, but we are with the right person.	3.0000	 1.5000	 2.5000
Ses01F_script02_2_F042	hap	Hmm.  I noticed that, it's pretty. Big old white moon.	4.0000	 2.0000	 2.0000
Ses01F_script02_2_F043	hap	Augie, you bought refreshments.	4.0000	 3.0000	 2.5000
Ses01F_script02_2_F044	hap	I guess we don't need glasses.	4.0000	 2.5000	 2.0000
Ses01F_script02_2_F045	hap	I'm beginning to think this might be the right spot after all.	3.5000	 1.5000	 1.5000
Ses01F_script02_2_F046	sad	Augie, I'm sorry.	3.0000	 1.5000	 2.0000
Ses01F_script02_2_F047	neu	Or not.	3.5000	 2.5000	 2.0000
Ses01F_script02_2_M000	exc	Look at this, all of the hairs are standing up on my arm.	4.5000	 3.5000	 2.5000
Ses01F_script02_2_M001	exc	Well, so, what do you think?	4.5000	 2.5000	 2.0000
Ses01F_script02_2_M002	neu	About what I was saying.	3.5000	 2.5000	 2.0000
Ses01F_script02_2_M003	xxx	It certainly is not.  It's slightly exaggerated scientific fact.	3.5000	 2.5000	 3.0000
Ses01F_script02_2_M004	fru	Not just me, look at all of these people.	2.5000	 3.5000	 3.0000
Ses01F_script02_2_M005	xxx	Are we talking about the same thing, here?	3.0000	 2.5000	 2.0000
Ses01F_script02_2_M006	neu	Carla, can I ask you something?  Now, don't take this the wrong way, but are you on your period?	3.0000	 2.0000	 1.5000
Ses01F_script02_2_M007	fru	Well then, what's bugging you?	3.0000	 3.0000	 1.5000
Ses01F_script02_2_M008	fru	There is nothing to it; we come down here, the fish arrive, they flop around, they do their fish thing.  We go ooh, ah, look at the fish and we go home.	2.5000	 3.5000	 3.0000
Ses01F_script02_2_M009	fru	Why not?	2.5000	 3.5000	 3.0000
Ses01F_script02_2_M010	fru	We've missed them twice.	2.5000	 2.5000	 3.0000
Ses01F_script02_2_M011	fru	They'll show up this time.	3.0000	 3.0000	 2.5000
Ses01F_script02_2_M012	xxx	I thought you wanted to see it.	2.5000	 3.0000	 3.0000
Ses01F_script02_2_M013	fru	No. Of course not.	2.5000	 3.5000	 2.5000
Ses01F_script02_2_M014	fru	It's just fish, it's nothing to get traumatized over.	2.5000	 2.5000	 2.0000
Ses01F_script02_2_M015	fru	Okay.  I'm trying to work this backwards and pinpoint the exact moment where we took a turn for the worst here.	2.5000	 2.5000	 2.0000
Ses01F_script02_2_M016	neu	Okay.  So you were fine during that phone call from Marge and then dinner was okay.  And doing the dishes was fine and then I was going to take a shower and you're watching the news and you said the grunions are running tonight, do you want to go?  And I said, sure great, let's go.	2.5000	 2.5000	 2.5000
Ses01F_script02_2_M017	neu	Okay.  So I am putting out the pets, getting the car out of the garage.	2.5000	 2.5000	 2.5000
Ses01F_script02_2_M018	xxx	Wait a minute, I got it.	3.0000	 2.5000	 3.0000
Ses01F_script02_2_M019	neu	It's when we were driving past that Knickerbocker Liquor Locker, you said, let's get some champagne.  I said no, time's a wasting or something like that.	3.0000	 3.0000	 2.5000
Ses01F_script02_2_M020	fru	That's what it is?  Right?  You want this to be like the other time, right?	2.5000	 2.5000	 2.0000
Ses01F_script02_2_M021	neu	Sure.  All right.  Okay.	3.0000	 2.5000	 1.5000
Ses01F_script02_2_M022	neu	Listen, do you want to dance?	3.5000	 2.5000	 1.5000
Ses01F_script02_2_M023	neu	Do you want me to go get some champagne?	3.5000	 2.5000	 2.0000
Ses01F_script02_2_M024	hap	Do you want to take off your shoes?	4.0000	 2.5000	 2.0000
Ses01F_script02_2_M025	xxx	Then what?	2.5000	 3.0000	 2.0000
Ses01F_script02_2_M026	hap	Do you want to get married again?	3.5000	 2.5000	 1.5000
Ses01F_script02_2_M027	oth	What?  What?  Do you want a divorce?	2.5000	 2.5000	 1.5000
Ses01F_script02_2_M028	xxx	A vacation?	2.5000	 3.0000	 2.5000
Ses01F_script02_2_M029	xxx	Like a new carpet?  A poodle?  A back rub?  Ice cream?  A suicide pact?  What do you want?  What the hell do you want?	2.5000	 3.0000	 3.0000
Ses01F_script02_2_M030	xxx	Well welcome to the human race, huh?  Do you think I had some grand fantasy going that four years down the line we would come to this beach and be arguing over fish?  No.	2.5000	 3.5000	 4.0000
Ses01F_script02_2_M031	fru	No I'm just like you.  I thought it was going to be all roses and peaches and the bills would just pay themselves.  And we'll have three, fat rosy cheeked children.  Huh, baby, the joke's on us.  Because you know what you get?	1.5000	 3.5000	 4.0000
Ses01F_script02_2_M032	fru	Do you know what you get?  You get this.	1.5000	 4.0000	 4.0000
Ses01F_script02_2_M033	neu	Yes it is.	2.5000	 1.5000	 2.5000
Ses01F_script02_2_M034	xxx	Right	2.0000	 1.5000	 2.0000
Ses01F_script02_2_M035	fru	[BREATHING]	2.0000	 1.5000	 2.0000
Ses01F_script02_2_M036	fru	I'm doing the best I can.	1.5000	 3.5000	 2.0000
Ses01F_script02_2_M037	sad	Maybe if you were with someone else, too.	2.0000	 2.0000	 1.0000
Ses01F_script02_2_M038	sad	I just- I know I don't make you happy.	2.0000	 2.5000	 2.5000
Ses01F_script02_2_M039	sur	Yeah?	3.0000	 1.5000	 1.5000
Ses01F_script02_2_M040	neu	You know, actually now that you mention it, no I don't.	3.0000	 2.5000	 2.5000
Ses01F_script02_2_M041	fru	I don't know, it seemed like such a good spot to me.	3.5000	 2.5000	 2.5000
Ses01F_script02_2_M042	neu	We have a great view of the moon from here, though, huh?	4.0000	 2.5000	 2.5000
Ses01F_script02_2_M043	neu	[BREATHING]	4.0000	 2.0000	 2.5000
Ses01F_script02_2_M044	hap	And look what I got here.	4.0000	 2.5000	 2.5000
Ses01F_script02_2_M045	xxx	It's not champagne.	2.5000	 2.5000	 2.0000
Ses01F_script02_2_M046	hap	[BREATHING]	4.0000	 2.5000	 1.5000
Ses01F_script02_2_M047	neu	Do you want to go home?  Are you cold?	3.0000	 2.5000	 2.0000
Ses01F_script02_2_M048	neu	Shh.  If we're very quiet, the fish might come.	3.5000	 3.0000	 2.5000
Ses01F_script02_2_M049	hap	Or not.	3.5000	 2.5000	 2.5000
Ses01F_script03_1_F000	fea	Is it them?	2.0000	 3.5000	 1.0000
Ses01F_script03_1_F001	fea	Freda is the only one who knows we are here.  She wouldn't ring up.	2.5000	 3.5000	 2.0000
Ses01F_script03_1_F002	fea	It had to happen sooner or later.  What are we going to do?	2.5000	 3.5000	 1.0000
Ses01F_script03_1_F003	xxx	Now and always, sweet.	4.0000	 2.0000	 2.5000
Ses01F_script03_1_F004	xxx	It had to happen sooner or later.	4.0000	 2.5000	 2.5000
Ses01F_script03_1_F005	hap	[LAUGHTER] That sent shivers up my spine.	4.0000	 4.0000	 2.5000
Ses01F_script03_1_F006	exc	We'll behave exquisitely.	4.0000	 3.0000	 2.5000
Ses01F_script03_1_F007	exc	I think I shall do a curtsy.	4.0000	 3.0000	 2.5000
Ses01F_script03_1_F008	xxx	Hmm.  The pity is that one can't stay happy.	2.5000	 2.0000	 2.0000
Ses01F_script03_1_F009	xxx	It's true.  I think the whole thing's a cruel joke.	2.5000	 3.0000	 2.5000
Ses01F_script03_1_F010	hap	Yes.  Meaning just that.	3.5000	 3.5000	 2.5000
Ses01F_script03_1_F011	hap	Don't laugh at me.  I'm being serious.	4.0000	 3.5000	 2.5000
Ses01F_script03_1_F012	exc	Who's they?	3.5000	 2.0000	 2.0000
Ses01F_script03_1_F013	xxx	you know if I laugh at everything then I must laugh at us, too.	4.0000	 2.5000	 2.5000
Ses01F_script03_1_F014	xxx	How long with it last, this ludicrous overbearing love of ours?	4.0000	 2.0000	 2.5000
Ses01F_script03_1_F015	xxx	Shall we always want to bicker and fight?	4.0000	 2.0000	 2.0000
Ses01F_script03_1_F016	xxx	Oh dear, should we like that?	4.0000	 2.0000	 2.5000
Ses01F_script03_1_F017	xxx	What happens if one of us dies?  Does the other one still laugh?	3.0000	 3.0000	 2.0000
Ses01F_script03_1_F018	xxx	Well that's serious enough, isn't it?	2.5000	 3.5000	 2.0000
Ses01F_script03_1_F019	xxx	I think you are talking nonsense.	4.0000	 2.5000	 2.5000
Ses01F_script03_1_F020	hap	[LAUGHTER]	4.0000	 4.0000	 2.5000
Ses01F_script03_1_F021	hap	Oh Elliott, worms don't pop.	4.0000	 3.0000	 3.0000
Ses01F_script03_1_F022	hap	Aw.  Thank you, darling.  The same applies to you too, except that if you so much as look at another woman I'll kill you.	4.0000	 3.5000	 3.0000
Ses01F_script03_1_F023	xxx	Which particular one?	3.5000	 2.0000	 2.5000
Ses01F_script03_1_F024	exc	Oh Charles, that was his name.  He did wiggle so beautifully.	5.0000	 4.5000	 2.5000
Ses01F_script03_1_F025	xxx	I know you did.  You threw him out the window into the Grand Canal.  I'll never forgive you for that.	4.0000	 3.5000	 2.5000
Ses01F_script03_1_F026	xxx	It went on intermittently for days.	3.5000	 2.0000	 2.5000
Ses01F_script03_1_F027	xxx	Oh And it burnt my comb, too, and all of those towels in the bathroom.	3.5000	 3.5000	 2.5000
Ses01F_script03_1_F028	xxx	[LAUGHTER] That was the first time you hit me.	3.5000	 2.5000	 2.0000
Ses01F_script03_1_F029	hap	The manager came in, he found us rolling about the floor, biting and scratching like panthers. [LAUGHTER]  How utterly, utterly ridiculous.	4.0000	 4.0000	 2.5000
Ses01F_script03_1_F030	hap	[LAUGHTER] And very much sillier.	4.0000	 3.0000	 2.5000
Ses01F_script03_1_F031	xxx	Oh.  You knew there was nothing in that.	3.0000	 3.0000	 2.5000
Ses01F_script03_1_M000	fea	Good God.	2.5000	 4.0000	 1.0000
Ses01F_script03_1_M001	fea	I wonder.	2.5000	 3.5000	 1.0000
Ses01F_script03_1_M002	fea	It must be them then.	2.5000	 3.0000	 1.0000
Ses01F_script03_1_M003	fea	[BREATHING]	2.5000	 3.5000	 1.5000
Ses01F_script03_1_M004	xxx	We are okay, aren't we darling?	2.5000	 3.5000	 1.5000
Ses01F_script03_1_M005	exc	I don't care then.	4.0000	 3.0000	 2.0000
Ses01F_script03_1_M006	xxx	Hello?  Hello?  I'm sorry, what's that?	3.0000	 3.0000	 1.5000
Ses01F_script03_1_M007	hap	No.  Wrong number. [LAUGHTER]	4.5000	 3.5000	 2.5000
Ses01F_script03_1_M008	hap	What shall we do if they suddenly walk in on us.[LAUGHTER]	4.0000	 3.0000	 2.0000
Ses01F_script03_1_M009	hap	With perfect poise.	4.0000	 2.5000	 2.5000
Ses01F_script03_1_M010	hap	It's strange; things that ought to matter dreadfully, they just don't matter at all when one's happy.  Do they?	4.0000	 3.5000	 2.5000
Ses01F_script03_1_M011	xxx	Darling, don't say that.	3.0000	 2.5000	 2.0000
Ses01F_script03_1_M012	xxx	What?  This beautiful and sacred thing - love?	3.5000	 2.5000	 2.5000
Ses01F_script03_1_M013	hap	Well what does it all mean?  That's what I ask myself in my quest for ultimate truth.  Dear God, what does it all mean?	4.0000	 3.5000	 2.5000
Ses01F_script03_1_M014	xxx	Oh darling, you mustn't be serious.  It's just what they want.	4.0000	 3.0000	 3.0000
Ses01F_script03_1_M015	xxx	All of those futile moralists who make life unbearable.  You have to laugh at them, be flippant.	3.5000	 3.5000	 2.5000
Ses01F_script03_1_M016	xxx	You know, flippancy brings out the acid in their darned, light and sweetness.	3.5000	 3.0000	 2.5000
Ses01F_script03_1_M017	xxx	Oh of course.  We are figures of fun.  All right.	4.0000	 2.5000	 2.0000
Ses01F_script03_1_M018	hap	Who knows?	4.0000	 3.0000	 2.0000
Ses01F_script03_1_M019	xxx	Oh no.  That fire will fade along with our passion.	3.5000	 3.0000	 2.5000
Ses01F_script03_1_M020	xxx	Well it depends on how well we've played.	3.5000	 2.5000	 2.5000
Ses01F_script03_1_M021	exc	Yes.  Yes with all of his might.	4.0000	 3.0000	 2.5000
Ses01F_script03_1_M022	xxx	No, no, no, no. no.  Death is a very laughable thing.  It's a cunning little mystery, it's all done with mirrors.	3.5000	 3.0000	 2.5000
Ses01F_script03_1_M023	xxx	Oh.  So is everyone, in the long run.	3.5000	 2.0000	 2.5000
Ses01F_script03_1_M024	exc	Let's be superficial, and just pity those poor philosophers, huh?  Let's blow trumpets and squeakers and enjoy the party for as long as we can, you know, like small, idiotic school children.	4.5000	 3.5000	 3.0000
Ses01F_script03_1_M025	hap	Oh Come and kiss me darling before your body rots and worms pop out of your eye sockets.	4.0000	 3.0000	 2.5000
Ses01F_script03_1_M026	hap	Oh See, I don't care what you do, see.  You can paint yourself green and run naked through the Place Vendome and run off with all of the men of the world.  I shan't say a word, just as long as you love me best.	4.0000	 3.5000	 2.5000
Ses01F_script03_1_M027	xxx	Do you remember that awful scene we had in Venice?	4.0000	 3.5000	 2.0000
Ses01F_script03_1_M028	xxx	The one where you put that tiny painted wooden snake in my bed.	3.5000	 3.5000	 2.0000
Ses01F_script03_1_M029	xxx	[GARBAGE]	3.0000	 3.0000	 2.5000
Ses01F_script03_1_M030	dis	It was a terrible thing.  I hated it.	3.0000	 2.0000	 2.0000
Ses01F_script03_1_M031	xxx	How long did that row last?	3.5000	 2.0000	 2.0000
Ses01F_script03_1_M032	xxx	Uh huh.	4.0000	 2.0000	 2.0000
Ses01F_script03_1_M033	xxx	But the worst one was in Cannes when your curling irons burnt a hole in my new dressing gown.	3.5000	 3.0000	 2.5000
Ses01F_script03_1_M034	hap	That was a rouser, wasn't it?	4.0000	 3.5000	 2.5000
Ses01F_script03_1_M035	xxx	I did not hit you very hard.	3.5000	 3.0000	 1.5000
Ses01F_script03_1_M036	hap	[LAUGHTER] I'll never forget his face. [LAUGHTER]	4.0000	 4.5000	 2.5000
Ses01F_script03_1_M037	hap	[LAUGHTER] We were very much younger then.	4.0000	 2.5000	 2.0000
Ses01F_script03_1_M038	xxx	However I believe the real cause of that row was Peter Burden.	3.0000	 2.5000	 2.5000
Ses01F_script03_2_F000	hap	And very much sillier.	4.0000	 3.0000	 4.0000
Ses01F_script03_2_F001	hap	Oh.  You knew there was nothing in that.	3.5000	 3.5000	 4.0000
Ses01F_script03_2_F002	hap	Presents?  It was only a trivial, little brooch.	4.0000	 3.5000	 4.0000
Ses01F_script03_2_F003	xxx	It was not.  I still have it, and I wear it often.  It is very pretty.	2.5000	 2.5000	 3.5000
Ses01F_script03_2_F004	neu	I did not.  You worked that whole thing up in your jealous imagination.	3.5000	 3.5000	 4.5000
Ses01F_script03_2_F005	neu	Well, what of it?	3.5000	 2.0000	 3.5000
